Unnamed: 0,u,d,l,r
"[8.0, -2.0]",0.2619459823746994,20.902075359946394,357.9642831486522,175.89394724627346
"[9.0, -2.0]",2.4841709952436,27.10423900901449,323.1802890236148,177.32133698830782
"[-11.0, 4.0]",386.98139593412657,8.417137567250414,66.68135290487878,4.198745594726937
"[10.0, -2.0]",2.582397790985999,21.455383309159657,295.99205818063155,135.6510911699535
"[-12.0, 4.0]",342.98353324058706,2.332112866772812,64.60794242125156,23.813293555659182
"[16.0, -5.0]",0.0,0.0,30.12525506202918,1.9220867591778408
"[11.0, -1.0]",25.86410655405728,425.05410317707486,307.32862914778644,239.50321923083112
"[-12.0, 3.0]",174.56763466635638,9.24218608856271,162.64265585337077,77.22175967393756
"[-11.0, 3.0]",264.70026550545305,11.378875885057331,224.8445757870223,98.64030926158956
"[15.0, -5.0]",0.0,0.0,19.610501816763406,9.65195532093494
"[7.0, -0.0]",21.728677062676976,512.3029882664746,112.21982467094381,174.43722556896145
"[6.0, -0.0]",20.186320044213435,539.8687931384117,155.90588175240396,158.616870253682
"[14.0, -5.0]",0.0,0.0,33.012506112493185,2.744309507596207
"[1.0, -0.0]",317.1012204134196,1047.3587128276963,980.1811929821583,944.8221802420298
"[5.0, 0.0]",79.77134743076034,614.257898863889,207.46406269117887,224.44310039930795
"[2.0, -0.0]",328.92459933783744,920.3651945213322,794.7645301625023,861.7015863100279
"[-4.0, 5.0]",83.47076494109992,38.02454912221821,244.90736533325853,135.06691882730257
"[3.0, 0.0]",207.32535985986368,821.3515046538807,307.702677520617,544.1685315130867
"[2.0, 1.0]",455.9013659569444,826.3972015529848,818.065037744908,875.6191424263612
"[-3.0, 5.0]",12.499438519266572,33.179662689375334,208.03796639731507,293.6533546056229
"[1.0, 2.0]",47.46274350121925,74.52622031954479,683.6367028032506,814.7898218108697
"[-3.0, 4.0]",37.286814350832834,44.19854051332224,191.53291438514808,391.0401071684422
"[2.0, 3.0]",0.7967256314374928,16.012209120177104,548.1189826773443,703.9206665405021
"[-3.0, 3.0]",68.47868498076954,77.69928483793446,210.72305022679,491.6078172575494
"[-2.0, 3.0]",12.511858859132662,38.38985684770051,168.3616386699071,443.9756035805496
"[2.0, 4.0]",0.0,0.0,156.25376717520143,494.3436195953645
"[-1.0, 4.0]",0.0,1.4899182972357503,78.47724238698555,381.1744058431375
"[3.0, 4.0]",0.0,0.0,214.27748402397813,440.5979580070324
"[-0.0, 4.0]",0.0,0.4250982802196655,69.12153295163516,394.5167294750534
"[4.0, 4.0]",0.0,0.0,75.02394931018212,252.20983712440704
"[1.0, 5.0]",0.0,0.0,15.055250801419543,244.99735759865547
"[5.0, 5.0]",0.0,0.0,0.9907472351393867,147.08404068593174
"[3.0, 5.0]",0.0,0.0,12.48617595041254,167.93067259631388
"[6.0, 5.0]",0.0,0.0,8.40929140249513,129.3929017604153
"[4.0, 5.0]",0.0,0.0,9.38891657523071,175.2770782144935
"[8.0, 5.0]",0.0,0.0,12.22167483711897,81.06081766502797
"[10.0, 5.0]",0.0,0.0,13.681682962985667,59.87395202055568
"[16.0, -3.0]",0.0,0.0,35.98996817411908,5.926042743853232
"[11.0, 5.0]",0.0,0.0,8.348954603282625,49.34804572881053
"[7.0, 5.0]",0.0,0.0,13.624639169761226,128.95474643724907
"[12.0, 5.0]",0.0,0.0,-0.8121537558343317,34.618199215211945
"[9.0, 5.0]",0.0,0.0,0.7013770131501772,71.18806781465848
"[10.0, 4.0]",0.0,0.0,3.1429655929036464,84.00091434712449
"[11.0, 4.0]",0.0,0.0,3.8589224185154216,82.37227983541268
"[12.0, 4.0]",0.0,0.0,13.049069776325757,57.33708159570583
"[13.0, 5.0]",0.0,0.0,1.0805986984248408,44.39683748960227
"[13.0, 4.0]",0.0,0.0,16.07083770856608,59.76977071178593
"[15.0, 4.0]",0.0,0.0,7.633695861450111,47.93518100257384
"[10.0, -4.0]",0.0,0.0,116.95101297095302,23.361331907131504
"[17.0, 3.0]",0.0,2.126199527361489,18.3894732143201,18.754124594435403
"[12.0, -4.0]",0.0,0.0,75.61866507988796,19.68587101588292
"[14.0, 3.0]",-0.4584809366411408,0.0,13.333817685561835,66.48028099602956
"[18.0, 3.0]",0.0,0.0,3.5934240377587043,24.539572534147226
"[15.0, 3.0]",0.0,0.0,17.92428764754793,17.57082123559166
"[20.0, 2.0]",1.1516002754096055,0.0,10.810161173964138,20.04759422119174
"[17.0, 2.0]",0.0,1.9094053712849828,17.35287600430137,40.21024876668759
"[21.0, 2.0]",0.0,2.271553709240321,11.828147820747407,3.518952276353401
"[6.0, -4.0]",0.0,0.0,208.91846254124283,25.12570818999948
"[18.0, 2.0]",0.0,5.724389195348609,15.71602514560577,30.31639369588101
"[22.0, 1.0]",0.0458056932076489,7.256474543267727,9.794698999045266,-2.1365949239642568
"[17.0, -5.0]",0.0,0.0,13.357276878174533,0.8508082533613971
"[7.0, -4.0]",0.0,0.0,142.33607322995235,10.615108451827156
"[23.0, 1.0]",0.7274703498984951,5.449617545578564,16.85021665554249,3.6804719145890727
"[24.0, 1.0]",-1.3507792281529007,15.81410534270216,8.84487322081452,7.486173420863457
"[18.0, 1.0]",-0.9189999506354746,50.3865071443572,47.63323977060514,15.67457137552579
"[19.0, 1.0]",-1.1627393368821752,17.735769622414114,33.471953879918395,23.04876336204707
"[25.0, 0.0]",-0.482,5.757783525300143,-0.5887317604668655,-1.410036005075766
"[21.0, -5.0]",0.0,0.0,13.415174869479003,3.819311254072579
"[20.0, 1.0]",0.8387117269851481,16.475039888325416,12.543125545838247,23.51499612395081
"[22.0, -5.0]",0.0,0.0,4.741807449173288,-1.434501068591716
"[21.0, 0.0]",-0.9064745839887632,22.574497443461468,4.07474307927152,1.4978819602834803
"[26.0, 0.0]",0.0,7.964934573425397,0.0,0.0
"[22.0, 0.0]",-1.03955,17.559966821778062,3.7560862125377774,1.0287446533615725
"[26.0, -0.0]",-0.487322205604452,3.3735858558365286,1.5327331508398714,-0.01882349855595
"[24.0, -0.0]",-0.4628175764040766,11.979519232369055,-0.0140329955256726,4.073414043798614
"[25.0, -0.0]",-0.482,16.740762164016438,-0.5315000000000001,-0.4425568997914834
"[23.0, -5.0]",0.0,0.0,3.4286035158114956,3.428204185304436
